title,author,date,topic,classified_content
CS Energy issues ‘Statement of Outage’ that points to ‘control system fault’ (and mentions precautionary evacuation),Paul McArdle,16-01-2026 02:56:00 PM,2026-01-15,"The summary of the news ""CS Energy issues ‘Statement of Outage’ that points to ‘control system fault’ (and mentions precautionary evacuation)"" posted at 16-01-2026 02:56:00 PM is: CS Energy reported a control system fault causing coincident trip of both Callide C units, leading to a precautionary evacuation of personnel coordinated with Powerlink Queensland, with the return-to-service timeline uncertain. Its relevance level is: Level 1 (Most Relevant). Its category is: turbine/generator failures. Its Timeframe of the event impact on the electricity_market is: Ongoing outage with uncertain recovery duration due to unknown remediation needs. Its root_cause is: Control system fault common to both units. Its accident scale is: Two generating units tripped, full plant outage, precautionary evacuation of all personnel. Its dates (if different from the main date; if the same, repeat the same date) is: 16-01-2026 (same as news date). Its affected region is: Callide C power station, Queensland, Australia (NEM region). Its affected key users is: Electricity generators, Powerlink Queensland (transmission operator), and NEM market participants. Its cause type is: Technical/control system fault. Its causes (a summarized list of cause events) is: Control system fault affecting both units, necessitating safe shutdown and evacuation."
Helpful and unhelpful MW deviations on 15th January 2025,Linton Corbet,16-01-2026 02:47:00 PM,2026-01-15,"The summary of the news ""Helpful and unhelpful MW deviations on 15th January 2025"" posted at 16-01-2026 02:47:00 PM is: On 15th January 2025, the simultaneous trip of Callide C3 and C4 units at 16:55 caused a frequency decline in the NEM. Analysis of unit deviations from target trajectories shows the tripped units were the largest unhelpful contributors, along with several underperforming solar farms. Helpful deviations came from the Western Downs BESS (over 150 MW), Waratah BESS, Vic Big Battery, and coal units like Bayswater, while the Bouldercombe battery was technically limited. The frequency drop lasted into the 17:05 interval. Its relevance level is: Level 1 (Most Relevant). Its category is: turbine/generator failures and grid/system instability. Its Timeframe of the event impact on the electricity_market is: Immediate impact from 16:55 to 17:05 on 15th January 2025. Its root_cause is: Simultaneous trip of Callide C3 and C4 generating units. Its accident scale is: Two units tripped, causing a system frequency drop and aggregate negative deviation of 1,500 MW. Its dates are: 15-01-2025 (event date). Its affected region is: National Electricity Market (NEM) of Australia. Its affected key users is: Unknown (all NEM participants). Its cause type is: Generator failure (unit trip). Its causes (a summarized list of cause events) is: Trip of Callide C3; Trip of Callide C4."
Was it the simultaneous trip of Callide C (or was it something else!) that put the most pressure on System Frequency on Thursday afternoon 15th January 2025?,Paul McArdle,16-01-2026 12:59:00 PM,2026-01-15,"The summary of the news ""Was it the simultaneous trip of Callide C (or was it something else!) that put the most pressure on System Frequency on Thursday afternoon 15th January 2025?"" posted at 16-01-2026 12:59:00 PM is: On Thursday 15 January 2026, the simultaneous trip of Callide C3 and C4 coal units caused a sharp frequency drop that initially stayed within the normal operating frequency band but later fell outside. The aggregate underperformance from these units was 802 MW, partially offset by other coal units (427 MW over-performance), resulting in a net coal underperformance of 375 MW. Alarmingly, large solar units also underperformed by 859 MW, contributing to frequency weakness. Batteries, hydro, and gas provided helpful responses. The article highlights concerns about the lack of corrective action regarding variable renewable energy underperformance and regulation FCAS.; Its relevance level is: Level 1. Its category is: turbine/generator failures. Its Timeframe of the event impact on the electricity_market is: immediate (day of event). Its root_cause is: Simultaneous trip of Callide C3 and C4 units. Its accident scale is: Two units tripped, 802 MW underperformance. Its dates (if different from the main date; if the same, repeat the same date) is: 15-01-2026. Its affected region is: Queensland, Australia. Its affected key users is: AEMO, grid operators. Its cause type is: technical failure. Its causes (a summarized list of cause events) is: Simultaneous trip of Callide C3 and C4."
Charting the 4-second data following trip of Callide C3 and C4,Linton Corbet,16-01-2026 10:41:00 AM,2026-01-15,"The summary of the news ""Charting the 4-second data following trip of Callide C3 and C4"" posted at 16-01-2026 10:41:00 AM is: This article analyses the simultaneous trip of the Callide C3 and C4 units, which caused an immediate frequency drop from 400 MW to 0 MW, reaching 49.866 Hz initially then further declining to 49.831 Hz within five minutes. The event occurred just after 16:55, aligning with the start of a dispatch interval, and required FCAS and primary frequency response to arrest the decline until new unit targets were set at 17:00, with frequency correction beginning around 24 seconds into the interval due to unit ramping. Its relevance level is: Level 1 (Most Relevant). Its category is: turbine/generator failures. Its Timeframe of the event impact on the electricity_market is: Immediate frequency disturbance lasting several minutes until re-dispatch at the next interval. Its root_cause is: Simultaneous trip of Callide C3 and C4 generating units. Its accident scale is: Two units tripped, each from 400 MW to 0 MW, total 800 MW loss. Its dates (if different from the main date; if the same, repeat the same date) is: Event date 15-01-2026 (per topic), post date 16-01-2026. Its affected region is: Queensland, Australia (Callide Power Station region). Its affected key users is: Grid operators, frequency control providers, and end consumers. Its cause type is: Unplanned generator trip. Its causes (a summarized list of cause events) is: Simultaneous trip of Callide C3 and C4; specific underlying reason not stated in article."
Quickly following the trip of Callide C3 and C4 (a first look at rebidding onsite),Paul McArdle,16-01-2026 09:05:00 AM,2026-01-15,"The summary of the news ""Quickly following the trip of Callide C3 and C4 (a first look at rebidding onsite)"" posted at 16-01-2026 09:05:00 AM is: The article examines rebid data for Callide C3 and C4 after their coincident trips on 15 January 2026 but finds no cause revealed in the bids, noting previous major incidents (C4 turbo-alternator explosion, C3 cooling tower failure) and reduced availability on B1 and B2 due to mill limits that may have contributed to price spikes; the root cause remains unknown, whether from onsite, network, or other factors. Its relevance level is: Level 1 (Most Relevant). Its category is: turbine/generator failures. Its Timeframe of the event impact on the electricity_market is: Immediate impact from 15 January 2026, with outages expected until at least 17 January 2026 (Saturday evening) per return-to-service expectations. Its root_cause is: Unknown. Its accident scale is: Two generating units (Callide C3 and C4) tripped, and two others (B1 and B2) had reduced availability. Its dates is: 15-16 January 2026 (event on 15th, article on 16th). Its affected region is: Queensland, Australia (National Electricity Market). Its affected key users is: Electricity market participants and consumers in the NEM. Its cause type is: Unknown (technical failure suspected but not determined). Its causes is: Coincident trips of Callide C3 and C4; reduced availability of Callide B1 and B2 due to mill limits."
*Speculating on* a possible trigger for the coincident trip of Callide C3 and C4 (related to the ’Q-TR_CLHA_-600’ constraint set?),Paul McArdle,15-01-2026 10:36:00 PM,2026-01-15,"The summary of the news ""Speculating on a possible trigger for the coincident trip of Callide C3 and C4 (related to the ’Q-TR_CLHA_-600’ constraint set?)"" posted at 15-01-2026 10:36:00 PM is: A speculative analysis suggests that the coincident trip of Callide C3 and C4 units at 16:55 NEM time on 15 January 2026 may be linked to the earlier invocation of the 'Q-TR_CLHA_-600' constraint set (08:05-19:00), which relates to a voltage stability limit at the Calvale substation where Callide connects. The constraint had been limiting generation from Callide units. Short-term reductions in availability at Callide B1 and B2 were also noted. Its relevance level is: Level 1 (Most Relevant). Its category is: turbine/generator failures. Its Timeframe of the event impact on the electricity_market is: Initial event at 16:55 on 15 Jan 2026; duration unknown. Its root_cause is: Speculated to be related to voltage stability constraint invocation, but unconfirmed. Its accident scale is: Coincident trip of two large units (Callide C3 and C4) and reduced output from two additional units (Callide B1 and B2). Its dates is: 15-01-2026. Its affected region is: Queensland, Australia (Callide Power Station and Calvale substation). Its affected key users is: NEM participants, Queensland consumers, AEMO. Its cause type is: Technical/Operational (speculative). Its causes is: Invocation of constraint set 'Q-TR_CLHA_-600' due to voltage stability limit at Calvale; possible common mode failure."
Coincident with the trip of Callide C3 and C4 (reduced availability for B1 and B2),Paul McArdle,15-01-2026 10:20:00 PM,2026-01-10,"The summary of the news ""Coincident with the trip of Callide C3 and C4 (reduced availability for B1 and B2)"" posted at 15-01-2026 10:20:00 PM is: A trip occurred at Callide power station affecting units C3 and C4, with their return to service delayed until the evening of 17 January 2026; additionally, the availability of Callide B1 and B2 has been reduced, possibly due to the same underlying cause. The event was observed via the Forecast Convergence widget in ez2view at 21:15 NEM time on 15 January.; Its relevance level is: Level 1 (Most Relevant).; Its category is: turbine/generator failures.; Its Timeframe of the event impact on the electricity_market is: From 15 January 2026 until at least 17 January 2026 (expected return of C3 and C4).; Its root_cause is: Unknown, but possibly related to a common cause affecting both C and B units.; Its accident scale is: Two generating units (Callide C3 and C4) tripped, and two additional units (Callide B1 and B2) experienced reduced availability.; Its dates is: Event date: 15-01-2026; expected return date: 17-01-2026.; Its affected region is: Queensland, Australia (Callide power station).; Its affected key users is: Electricity market participants, including the Australian Energy Market Operator (AEMO) and NEM generators/retailers.; Its cause type is: Unplanned generator trip/failure.; Its causes is: Trip of Callide C3 and C4; reduced availability of Callide B1 and B2 (possibly secondary effect)."
Quickly following the trip of Callide C3 and C4 (initial pricing impacts),Paul McArdle,15-01-2026 10:10:00 PM,2026-01-15,"The summary of the news ""Quickly following the trip of Callide C3 and C4 (initial pricing impacts)"" posted at 15-01-2026 10:10:00 PM is: The article details the unexpected simultaneous trip of Callide C3 and C4 coal units in Queensland on 15 January 2026 at approximately 16:55 NEM time, resulting in a loss of about 800 MW. A detailed analysis of dispatch intervals from 16:50 to 17:25 reveals that the trip did not cause immediate major price spikes; the first substantive effect was seen in the 17:05 dispatch interval, but actual prices were lower than forecasts. Significant price increases above $1,000/MWh occurred roughly two hours later, likely due to rebidding of the units' capacity. The immediate impact on dispatch intervals was limited and not directly reflected in price jumps.; Its relevance level is: Level 1. Its category is: turbine/generator failures. Its Timeframe of the event impact on the electricity_market is: Immediate to 2 hours after trip on 15-01-2026, with major price spikes emerging around 2 hours post-trip. Its root_cause is: Unexpected trip of Callide C3 and C4 coal-fired units. Its accident scale is: Two units tripped, losing approximately 800 MW. Its dates is: 15-01-2026. Its affected region is: Queensland, Australia. Its affected key users is: Unknown. Its cause type is: Unplanned outage / generator trip. Its causes is: Simultaneous trip of Callide C3 and C4 at 16:55:21.7 NEM time."
4 hours after the trip of Callide C3 and C4 (return to service expectation pushed back to Saturday evening 17th January 2026),Paul McArdle,15-01-2026 09:29:00 PM,2026-01-15,"The summary of the news ""4 hours after the trip of Callide C3 and C4 (return to service expectation pushed back to Saturday evening 17th January 2026)"" posted at 15-01-2026 09:29:00 PM is: On Thursday afternoon 15th January 2026, both Callide C3 and C4 units unexpectedly tripped, and as of 4 hours later the expected return to service had been pushed back from that evening to late Saturday 17th January 2026, possibly due to known damage (to the units or a common component) or precautionary inspections. Its relevance level is: Level 1 (Most Relevant). Its category is: turbine/generator failures. Its Timeframe of the event impact on the electricity_market is: From the trip on 15th January 2026 until the revised return to service on 17th January 2026 (at least 2 days). Its root_cause is: Unknown; speculated to be damage to units/common component or precautionary inspection needs. Its accident scale is: Two units (Callide C3 and C4) tripped. Its dates (if different from the main date; if the same, repeat the same date) is: Event date 15-01-2026; revised return date 17-01-2026. Its affected region is: Likely Queensland, Australia (Callide power station region). Its affected key users is: Electricity market participants, grid operators, and consumers in the National Electricity Market (NEM). Its cause type is: Unplanned generator trip/failure. Its causes (a summarized list of cause events) is: Unexpected trip of Callide C3 and C4; potential damage or common component issue; delay for inspections; return to service pushed back to 17th January 2026."
Simultaneous with trip of Callide C3 and C4 (frequency impacts … a first look),Paul McArdle,15-01-2026 07:40:00 PM,2026-01-15,"The summary of the news ""Simultaneous with trip of Callide C3 and C4 (frequency impacts … a first look)"" posted at 15-01-2026 07:40:00 PM is: On 15 January 2026, two generating units (Callide C3 and C4) at the Callide power station tripped unexpectedly, causing a frequency disturbance in the NEM. The trip occurred at 16:55:21.7 NEM time, with initial frequency drop to 49.875 Hz (within normal operating frequency band) and a possible later dip to 49.803 Hz. The event highlights generator failure and grid instability; Its relevance level is: Level 1 (Most Relevant). Its category is: turbine/generator failures. Its Timeframe of the event impact on the electricity_market is: immediate short-term frequency event (within minutes). Its root_cause is: Unexpected simultaneous trip of Callide C3 and C4 generators. Its accident scale is: Two generating units (Callide C3 and C4) tripped (exact capacity unknown). Its dates (if different from the main date) is: 15-01-2026. Its affected region is: Queensland, Australia (NEM). Its affected key users are: AEMO grid operators and NEM electricity consumers. Its cause type is: Generation unit trip (unexpected failure). Its causes (a summarized list of cause events) are: - Simultaneous trip of Callide C3 and C4 at 16:55:21.7 NEM time; - Resulting frequency deviation; - Possible secondary frequency dip at 17:02:16.1."
"2 hours after coincident trip of Callide C3 and C4 (QLD price spikes >$1,000/MWh)",Paul McArdle,15-01-2026 07:01:00 PM,2026-01-15,"The summary of the news ""2 hours after coincident trip of Callide C3 and C4 (QLD price spikes >$1,000/MWh)"" posted at 15-01-2026 07:01:00 PM is: On 15 January 2026 at 16:55 NEM time, Callide C3 and C4 units unexpectedly tripped simultaneously, causing a price spike above $1,000/MWh in Queensland two hours later at 18:55 NEM time. This is the second article in a series covering the event.  
Its relevance level is: Level 1 (Most Relevant).  
Its category is: turbine/generator failures.  
Its Timeframe of the event impact on the electricity_market is: Immediate (same day, price spike occurred two hours after trip).  
Its root_cause is: Unexpected coincident trip of Callide C3 and C4 (specific cause unknown).  
Its accident scale is: Two generating units (Callide C3 and C4) tripped.  
Its dates is: 15-01-2026.  
Its affected region is: Queensland (QLD).  
Its affected key users is: AEMO, electricity market participants, and consumers in Queensland.  
Its cause type is: Generator failure (trip).  
Its causes is: Coincident trip of Callide C3 and C4 units."
Callide C3 & C4 unexpectedly trip,Callum Webb,15-01-2026 05:30:00 PM,2026-01-15,"The summary of the news ""Callide C3 & C4 unexpectedly trip"" posted at 15-01-2026 05:30:00 PM is: On 15 January 2026 at 1655 hrs, both Callide C3 and C4 units at Callide Power Station tripped from 800MW to zero, causing a large frequency drop in the Queensland region. AEMO issued a market notice for a non-credible contingency event but did not instruct load shedding, and the cause remains unknown. Its relevance level is: Level 1. Its category is: turbine/generator failures. Its Timeframe of the event impact on the electricity_market is: Short-term, immediate frequency drop and market response; duration unknown pending unit restoration. Its root_cause is: Unknown at this stage. Its accident scale is: Both units tripped, reported generation loss from 800MW to zero. Its dates is: 15-01-2026. Its affected region is: QLD region (Queensland, Australia). Its affected key users is: AEMO and Queensland electricity grid participants. Its cause type is: Unplanned generator trip. Its causes is: Unknown cause; AEMO investigating."
"No, it looks like the entry for Waratah BESS was a Data Entry Error?",Paul McArdle,15-01-2026 10:21:00 AM,2026-01-13,"The summary of the news ""No, it looks like the entry for Waratah BESS was a Data Entry Error?"" posted at 15-01-2026 10:21:00 AM is: A data entry error briefly showed a non-zero availability for the Waratah BESS in AEMO's MT PASA dataset on 13 January 2026, but the error was corrected within one data update cycle by 14 January 2026, confirming no actual outage or issue. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its Timeframe of the event impact on the electricity_market is: No impact (data error corrected before any market effect). Its root_cause is: Human data entry error. Its accident scale is: Unknown. Its dates is: 13-01-2026 (error appeared) and 14-01-2026 (correction). Its affected region is: National Electricity Market (NEM), Australia. Its affected key users is: AEMO and Akaysha Energy. Its cause type is: Human error. Its causes is: A single erroneous data entry in the MT PASA DUID Availability dataset that was quickly rectified."
Looking further into battery operations during NSW volatility on Saturday 10th January 2026,Paul McArdle,15-01-2026 08:20:00 AM,2026-01-10,"The summary of the news ""Looking further into battery operations during NSW volatility on Saturday 10th January 2026"" posted at 15-01-2026 08:20:00 AM is: The article analyzes battery operations in NSW on 10 January 2026 during a price volatility event, finding that many batteries did not reach peak output during the initial price spike above $10,000/MWh at the 18:35 dispatch interval, but instead six dispatch intervals later (19:05), primarily due to a binding constraint equation 'N>>16_8_39' caused by a long-running network outage on the Avon to Marulan 330kV line, which constrained off some batteries; additionally, rebidding behavior by operators like Eraring Battery contributed to the delayed ramp-up. Its relevance level is: Level 1 (Most Relevant). Its category is: grid/system instability. Its Timeframe of the event impact on the electricity_market is: 10 January 2026, during the volatile period from approximately 18:35 to 19:05 NEM time. Its root_cause is: Long-running network outage on the Avon to Marulan 330kV line leading to constraint equation 'N>>16_8_39'. Its accident scale is: Network outage (non-accident, planned/unplanned outage). Its dates (if different from the main date; if the same, repeat the same date) is: 10-01-2026. Its affected region is: New South Wales (NSW), Australia. Its affected key users is: Battery operators, AEMO, electricity market participants. Its cause type is: Network constraint/Outage. Its causes (a summarized list of cause events) is: 1) Long-running network outage on Avon to Marulan 330kV line; 2) Binding constraint equation 'N>>16_8_39' limiting battery output; 3) Rebidding behavior by some battery operators (e.g., Eraring Battery shifting volume to out-of-money bands)."
Eternal sunshine: Recent and projected patterns in solar performance,Oliver Nunn,14-01-2026 11:45:00 AM,Variable Renewable Energy (VRE),"The summary of the news ""Eternal sunshine: Recent and projected patterns in solar performance"" posted at 14-01-2026 11:45:00 AM is: The article analyzes solar performance in the National Electricity Market (NEM), highlighting that average prices fell in 2025 compared to 2024 but rose from 2023 levels, with New South Wales averaging $103/MWh and Victoria $77.9/MWh. The deepening duck curve has caused solar-hour prices to collapse, often turning negative in recent quarters, while solar revenue is increasingly earned during winter shoulder periods when output is low. Projections to 2040 show solar earning virtually nothing from September to March, with revenue becoming highly seasonal and volatile, necessitating seasonal storage or gas for hedging. Its relevance level is: Level 2. Its category is: market reactions. Its Timeframe of the event impact on the electricity_market is: Ongoing and long-term (historical from 2010 to 2025, projected to 2040). Its root_cause is: Increased penetration of solar (especially rooftop solar) leading to oversupply during sunny hours and a structural shift in price patterns. Its accident scale is: Unknown. Its dates is: 14-01-2026. Its affected region is: Mainland regions of the National Electricity Market (NEM), with detailed analysis on Victoria. Its affected key users is: Solar farm investors, financiers, grid operators, and energy policymakers. Its cause type is: Market dynamics (renewable penetration). Its causes is: Increased solar capacity, particularly rooftop solar; seasonal and diurnal demand patterns; lack of sufficient seasonal storage; resulting in collapse of solar-hour prices and revenue concentration in winter."
Late January testing planned for a problem transformer at Waratah BESS? (Nope – a data entry error?),Paul McArdle,14-01-2026 08:14:00 AM,2025-11-07 long unplanned outage at Waratah BESS?,"The summary of the news ""Late January testing planned for a problem transformer at Waratah BESS? (Nope – a data entry error?)"" posted at 14-01-2026 08:14:00 AM is: The article discusses a long unplanned outage at the Waratah BESS that began in October 2025 due to a catastrophic transformer failure, with recovery expected by May 2026; a subsequent change in AEMO data suggested possible testing on a third transformer in late January 2026, but this was later corrected as a data entry error, not an actual planned test. Its relevance level is: Level 1 (Most Relevant). Its category is: turbine/generator failures. Its Timeframe of the event impact on the electricity_market is: from October 2025 to May 2026 (ongoing). Its root_cause is: catastrophic failure of one transformer at Waratah BESS, compounded by a data entry error in AEMO reporting. Its accident scale is: Unknown (single transformer failure, partial outage of the BESS). Its dates is: 14-01-2026 (news date); event dates: 17-20 October 2025 (outage start), 3 May 2026 (expected end), and 13 January 2026 (data entry error). Its affected region is: New South Wales, Australia (Waratah area). Its affected key users is: AEMO, Akaysha Energy, electricity market participants. Its cause type is: equipment failure and human error. Its causes is: catastrophic failure of one transformer; data entry error by the participant leading to confusion about testing schedule."
A brief overview of the situation in NSW on Saturday 10th January 2026 (prior to further analysis),Paul McArdle,13-01-2026 03:27:00 PM,2026-01-10,"The summary of the news ""A brief overview of the situation in NSW on Saturday 10th January 2026 (prior to further analysis)"" posted at 13-01-2026 03:27:00 PM is: On 10 January 2026, NSW experienced high evening demand and extreme price volatility, with the spot price spiking to $11,923.60/MWh at 18:35, driven by a combination of factors including solar sunset, low wind output, constrained interconnectors unable to import more power, a ramp-up in coal/gas/hydro/battery generation, and a delayed battery response. The event led to a time-weighted average price near $500/MWh, causing financial pain for spot-exposed energy users and short wholesale participants. Its relevance level is: Level 1 (Most Relevant). Its category is: grid/system instability. Its Timeframe of the event impact on the electricity_market is: 10 January 2026 (the day of the event), with the most volatile period from 18:00 to 20:00 NEM time. Its root_cause is: A combination of high underlying demand, the evening decline in solar generation, low wind output, interconnector flow constraints into NSW, and a slower-than-expected battery ramp-up, which together triggered a supply-demand imbalance and extreme price spikes. Its accident scale is: Unknown. Its dates is: Event date 10-01-2026; news posted 13-01-2026. Its affected region is: New South Wales (NSW), Australia. Its affected key users is: Spot-exposed energy users (who could not curtail) and wholesale participants short on generation. Its cause type is: Operational/system conditions. Its causes is: High market demand (peak 13,147 MW at 18:35); solar generation near zero at sunset; relatively low wind output; all three interconnectors constrained on flows into NSW; batteries ramping up with a delay relative to the price spike; reliance on coal, gas, and hydro ramp-up."
Data centres and the new energy reality,Mitch O'Neill,13-01-2026 01:31:00 PM,Data Centers,"The summary of the news ""Data centres and the new energy reality"" posted at 13-01-2026 is: The article details the rapid growth in electricity demand from AI data centres in Australia, particularly NSW, driven by next-generation GPUs with rack power densities rising from 26 kW to as high as 600 kW. Transgrid’s 2025 planning report forecasts data centre load at 6,723 GWh by 2035, roughly 10% of total NSW demand, replacing earlier hydrogen projections. Changes in data centre design (liquid cooling, denser electrical infrastructure), location constraints in Sydney’s Eastern Creek area, and uncertainties around the AI bubble and project financing are discussed. This demand surge will significantly influence electricity market planning and prices.  
Its relevance level is: Level 2.  
Its category is: market reactions.  
Its timeframe of the event impact on the electricity_market is: Long-term (up to 2035).  
Its root_cause is: Increased AI data centre demand due to higher GPU power densities and networking requirements that pack more chips in close proximity.  
Its accident scale is: N/A.  
Its dates are: 13-01-2026.  
Its affected region is: New South Wales, Australia, particularly the Eastern Creek area of Sydney.  
Its affected key users are: Data centre operators, electricity grid operators (Transgrid, AEMO), and energy consumers.  
Its cause type is: Demand growth (structural shift).  
Its causes are: Increased GPU power density across generations (e.g., from 26 kW in 2020 to 600 kW by 2027), networking advantages of copper interconnects requiring tight chip packing, rapid AI adoption, and short construction timelines forcing design changes."
"TAS energy and FCAS prices spike on Monday afternoon, 12th January 2026",Dan Lee,12-01-2026 06:51:00 PM,2026-01-12,"The summary of the news ""TAS energy and FCAS prices spike on Monday afternoon, 12th January 2026"" posted at 12-01-2026 06:51:00 PM is: On the afternoon of 12 January 2026, the Tasmanian (TAS) region experienced a brief but intense price spike, with the spot price and four Raise FCAS commodities (6 Sec, 60 Sec, 5 Min, and Regulation) surging to or near the Market Price Cap (MPC) for the 16:55 and 17:00 NEM dispatch intervals. The spike coincided with the Basslink interconnector’s import and export limits dropping to 0 MW after flowing southward for the previous 32 hours, triggered by constraint equations T_BLINK_VT_BID (setting import limit to zero when the interconnector is bid zero) and T_BLINK_VT_NGZ (preventing sign changes in the interconnector target within a single dispatch interval).; Its relevance level is: Level 1 (Most Relevant).; Its category is: Grid/system instability.; Its Timeframe of the event impact on the electricity_market is: Short-term (minutes to hours, limited to two dispatch intervals).; Its root_cause is: Basslink interconnector import and export limits suddenly set to 0 MW due to operational constraint equations.; Its accident scale is: Unknown (no physical accident reported; event was a price spike of short duration).; Its dates (if different from the main date; if the same, repeat the same date) is: 12-01-2026.; Its affected region is: Tasmania (TAS region of the Australian National Electricity Market).; Its affected key users is: Unknown (likely market participants and consumers in TAS, but not specified).; Its cause type is: Operational/constraint (interconnector bidding and limit calculation).; Its causes (a summarized list of cause events) is: 1) Basslink interconnector flow dropped to 0 MW in both directions simultaneously. 2) Constraint equation T_BLINK_VT_BID limited import to 0 MW due to zero bidding. 3) Constraint equation T_BLINK_VT_NGZ limited export to 0 MW to avoid sign change of interconnector target."
Long-running network outage on Avon to Marulan 330kV line in summer 2025-26,Paul McArdle,12-01-2026 08:10:00 AM,2026-01-09,"The summary of the news ""Long-running network outage on Avon to Marulan 330kV line in summer 2025-26"" posted at 12-01-2026 08:10:00 AM is: This article describes a prolonged outage on the Avon to Marulan 330kV transmission line that triggers the 'N-AVMN_16' constraint set, containing three constraint equations. The outage is scheduled from at least 10 January 2026 through mid-March 2026, and was already affecting market outcomes on Saturday 10 January 2026. TransGrid's reasons for the outage are not detailed, but the constraint set remains invoked over this extended period.; Its relevance level is: Level 1 (Most Relevant); Its category is: grid/system instability; Its Timeframe of the event impact on the electricity_market is: from 10 January 2026 to mid-March 2026; Its root_cause is: outage on the Avon to Marulan 330kV transmission line; Its accident scale is: Unknown; Its dates (if different from the main date) are: 10 January 2026 (event start), 12 January 2026 (report date); Its affected region is: likely New South Wales, Australia; Its affected key users is: Unknown; Its cause type is: network outage (transmission line); Its causes (a summarized list of cause events) is: outage of the Avon to Marulan 330kV line leading to invocation of constraint set N-AVMN_16."
"NSW ‘Market Demand reached 13,147MW on Saturday evening 10th January 2026",Paul McArdle,12-01-2026 07:43:00 AM,2026-01-10,"The summary of the news ""NSW ‘Market Demand reached 13,147MW on Saturday evening 10th January 2026"" posted at 12-01-2026 07:43:00 AM is: On Saturday 10th January 2026, New South Wales experienced a record-breaking market demand peak of 13,147 MW at 18:35, driven by a hot weather event that significantly increased air conditioning load, surpassing pre-dispatch forecasts. Its relevance level is: Level 1 (Most Relevant). Its category is: extreme weather. Its Timeframe of the event impact on the electricity_market is: short-term (hours to days, coinciding with the heat event). Its root_cause is: extreme heat causing widespread use of air conditioning. Its accident scale is: Unknown (no failures or outages reported; demand record noted). Its dates is: 10-01-2026 (event date); news posted 12-01-2026. Its affected region is: New South Wales (NSW), Australia. Its affected key users is: all electricity consumers in NSW, particularly residential users. Its cause type is: weather-related (heatwave). Its causes is: high ambient temperatures leading to elevated cooling demand."
"Prices did spike in NSW, on Saturday evening 10th January 2026",Paul McArdle,11-01-2026 12:27:00 PM,2026-01-10,"The summary of the news ""Prices did spike in NSW, on Saturday evening 10th January 2026"" posted at 11-01-2026 12:27:00 PM is: The article reports a price spike in New South Wales (NSW) electricity market that began on Saturday evening, 10 January 2026, at the 18:35 dispatch interval. It is a brief snapshot noting the start of price volatility without providing specific causes or further details, with possible future analysis. Its relevance level is: Level 2 (Market reactions). Its category is: Market reactions. Its Timeframe of the event impact on the electricity_market is: Starting at 18:35 on 10 January 2026, duration unknown. Its root_cause is: Unknown. Its accident scale is: Unknown. Its dates are: 10-01-2026 (event date, different from post date 11-01-2026). Its affected region is: New South Wales (NSW), Australia. Its affected key users is: Unknown. Its cause type is: Unknown. Its causes are: Unknown."
The Victoria Big Battery was activated for SIPS on Friday afternoon 9th January 2026,Paul McArdle,10-01-2026 01:30:00 PM,2026-01-08,"The summary of the news ""The Victoria Big Battery was activated for SIPS on Friday afternoon 9th January 2026"" posted at 10-01-2026 01:30:00 PM is: On Friday 9th January 2026, the Victoria Big Battery (VBB) was activated under the System Integrity Protection Scheme (SIPS) following unplanned outages of two 330 kV transmission lines (Dederang–Murray No 67 and Dederang–South Morang No 2), starting at 16:05 and lasting until 21:30, with a subsequent non-conformance notice issued by AEMO for unit VBB1 at -250 MW from 20:30 to 21:05; additional unusual charging was observed on Saturday 10th January 2026 between 11:10 and 11:30, though no associated network event was immediately identified. Its relevance level is: Level 1 (Most Relevant). Its category is: grid/system instability. Its Timeframe of the event impact on the electricity_market is: Short-term (intra-day on 9th January 2026, with residual effects on 10th January 2026). Its root_cause is: Unplanned outages of two 330 kV transmission lines (Dederang–Murray No 67 and Dederang–South Morang No 2) in Victoria. Its accident scale is: Two transmission line outages and a non-conformance event for VBB1 at -250 MW. Its dates is: 09-01-2026 (major event) and 10-01-2026 (subsequent charging). Its affected region is: Victoria (VIC1). Its affected key users is: Unknown (likely AEMO, grid operators, and consumers relying on system stability). Its cause type is: Technical (transmission line failures) and operational (SIPS activation). Its causes (a summarized list of cause events) is: (1) Unplanned outage of Dederang–Murray No 67 330kV line at 16:03 on 9th January; (2) Unplanned outage of Dederang–South Morang No 2 330kV line at 17:00 on 9th January; (3) Activation of SIPS for Victoria Big Battery from 16:05 to 21:30; (4) Non-conformance of VBB1 unit due to inability to meet dispatch target from 20:30 to 21:05."
